 |       | t#bar{t}+light      | t#bar{t}+cc      | t#bar{t}+bb      | topEW      | ttH      | W+jetslight      | W+jetscharm      | W+jetsbeauty      | Z+jetslight      | Z+jetscharm      | Z+jetsbeauty      | Single-top      | Dibosons      | QCDE      | QCDMU      | SM-4tops      | t#rightarrow Hu |
 | Effective NP 6 | 0.0012861 / -0.0012861 | -0.00024743 / 0.00024743 | 7.21935e-05 / -7.21935e-05 | -0.000307365 / 0.000307365 | -0.000974408 / 0.000974408 | 0.00231197 / -0.00231197 | 0.00637137 / -0.00637137 | 0.000569895 / -0.000569895 | 0.00265799 / -0.00265799 | 0.00227098 / -0.00227098 | 0.00365331 / -0.00365331 | -0.00103288 / 0.00103288 | 0.00509473 / -0.00509473 | 0 / 0 | 0 / 0 | -0.00213128 / 0.00213128 | 9.5696e-05 / -9.5696e-05 |
 | Effective NP 7 | -0.00151788 / 0.00151788 | 0.000690933 / -0.000690933 | 0.000184473 / -0.000184473 | 0.000457606 / -0.000457606 | 0.00136393 / -0.00136393 | -0.00432073 / 0.00432073 | -0.00712771 / 0.00712771 | 2.95052e-05 / -2.95052e-05 | -0.00484269 / 0.00484269 | -0.0028188 / 0.0028188 | -0.00340444 / 0.00340444 | 0.00088056 / -0.00088056 | -0.00489023 / 0.00489023 | 0 / 0 | 0 / 0 | 0.00124958 / -0.00124958 | -0.000116564 / 0.000116564 |
 | Effective NP 8 | 0.000649119 / -0.000649119 | 1.53686e-06 / -1.53686e-06 | 0.000103795 / -0.000103795 | -4.18256e-05 / 4.18256e-05 | -0.000289718 / 0.000289718 | 0.00024353 / -0.00024353 | 0.00206226 / -0.00206226 | 0.000326937 / -0.000326937 | 0.000519686 / -0.000519686 | 0.000375325 / -0.000375325 | 0.00166951 / -0.00166951 | 0.000789328 / -0.000789328 | 0.00320283 / -0.00320283 | 0 / 0 | 0 / 0 | -0.000253607 / 0.000253607 | -0.00190872 / 0.00190872 |
 | #eta intercalib. (model) | 0.00677163 / -0.00677163 | 0.00232787 / -0.00232787 | 0.00187402 / -0.00187402 | -0.000539246 / 0.000539246 | -0.00380453 / 0.00380453 | 0.0161495 / -0.0161495 | 0.0164144 / -0.0164144 | 0.0065826 / -0.0065826 | 0.0117167 / -0.0117167 | 0.0272545 / -0.0272545 | 0.0128237 / -0.0128237 | 0.00160802 / -0.00160802 | 0.0145705 / -0.0145705 | 0 / 0 | 0 / 0 | -0.00599982 / 0.00599982 | 0.00383402 / -0.00383402 |
 | #eta intercalib. (stat.) | 0.00489523 / -0.00489523 | 0.000373369 / -0.000373369 | 0.00141227 / -0.00141227 | -0.00178575 / 0.00178575 | -0.00303466 / 0.00303466 | 0.00963919 / -0.00963919 | 0.0144781 / -0.0144781 | 0.00734741 / -0.00734741 | 0.0107343 / -0.0107343 | 0.0125592 / -0.0125592 | 0.011978 / -0.011978 | -5.8283e-05 / 5.8283e-05 | 0.00538136 / -0.00538136 | 0 / 0 | 0 / 0 | -0.00290933 / 0.00290933 | 0.00449748 / -0.00449748 |
 | #eta intercalib. (stat.) | -0.00449153 / 0.00449153 | 0.00176114 / -0.00176114 | -0.00202696 / 0.00202696 | -0.000279704 / 0.000279704 | 0.00172951 / -0.00172951 | -0.00826431 / 0.00826431 | -0.0121616 / 0.0121616 | -0.00211384 / 0.00211384 | -0.00463552 / 0.00463552 | -0.00627567 / 0.00627567 | -0.00994452 / 0.00994452 | 0.000946441 / -0.000946441 | 0.00169484 / -0.00169484 | 0 / 0 | 0 / 0 | 0.00752633 / -0.00752633 | -0.00264184 / 0.00264184 |
 | Flavour composition | 0.0428937 / -0.0428937 | 0.0128186 / -0.0128186 | 0.00856161 / -0.00856161 | -0.0086798 / 0.0086798 | -0.0185788 / 0.0185788 | 0.108087 / -0.108087 | 0.103998 / -0.103998 | 0.0800691 / -0.0800691 | 0.103088 / -0.103088 | 0.0928333 / -0.0928333 | 0.0448561 / -0.0448561 | 0.0393348 / -0.0393348 | 0.064914 / -0.064914 | 0 / 0 | 0 / 0 | -0.0668473 / 0.0668473 | 0.0394886 / -0.0394886 |
 | Flavor response | -0.0162994 / 0.0162994 | -0.00302015 / 0.00302015 | -0.00320681 / 0.00320681 | 0.000717353 / -0.000717353 | 0.00737947 / -0.00737947 | -0.0380236 / 0.0380236 | -0.035655 / 0.035655 | -0.019855 / 0.019855 | -0.036396 / 0.036396 | -0.0446144 / 0.0446144 | -0.0267009 / 0.0267009 | -0.00467625 / 0.00467625 | -0.029975 / 0.029975 | 0 / 0 | 0 / 0 | 0.0207697 / -0.0207697 | -0.0124709 / 0.0124709 |
 | Pile-up offset mu term | -0.000903892 / 0.000903892 | 0.00077632 / -0.00077632 | -0.00149764 / 0.00149764 | 0.000591616 / -0.000591616 | 0.000630046 / -0.000630046 | -0.00462852 / 0.00462852 | 0.0020402 / -0.0020402 | -0.00709942 / 0.00709942 | -0.00572984 / 0.00572984 | 0.000688318 / -0.000688318 | -0.00638143 / 0.00638143 | -0.00556268 / 0.00556268 | 0.00253615 / -0.00253615 | 0 / 0 | 0 / 0 | -1.84681e-07 / 1.84681e-07 | -0.00385803 / 0.00385803 |
 | Pile-up offset NPV term | 0.00756432 / -0.00756432 | 0.00316462 / -0.00316462 | 0.0025549 / -0.0025549 | -0.00192083 / 0.00192083 | -0.00142661 / 0.00142661 | 0.0152512 / -0.0152512 | 0.0226368 / -0.0226368 | 0.0139213 / -0.0139213 | 0.0147395 / -0.0147395 | 0.00118863 / -0.00118863 | -0.00342078 / 0.00342078 | 0.00413418 / -0.00413418 | 0.01237 / -0.01237 | 0 / 0 | 0 / 0 | 0.00623128 / -0.00623128 | -0.000324353 / 0.000324353 |
 | Pile-up offset p_{T} term | -0.000104386 / 0.000104386 | 0.000270318 / -0.000270318 | 5.86069e-05 / -5.86069e-05 | 7.88849e-05 / -7.88849e-05 | 1.84341e-05 / -1.84341e-05 | 0.000248271 / -0.000248271 | 0.000790764 / -0.000790764 | 0.00109767 / -0.00109767 | -0.000198107 / 0.000198107 | 0.000404777 / -0.000404777 | 0.000796418 / -0.000796418 | -0.000123286 / 0.000123286 | 0.000944958 / -0.000944958 | 0 / 0 | 0 / 0 | 0.000117996 / -0.000117996 | 0.000292811 / -0.000292811 |
 | #rho topology | 0.0327831 / -0.0327831 | 0.00633152 / -0.00633152 | 0.00605213 / -0.00605213 | -0.00375838 / 0.00375838 | -0.0138942 / 0.0138942 | 0.0810907 / -0.0810907 | 0.0757241 / -0.0757241 | 0.061229 / -0.061229 | 0.075085 / -0.075085 | 0.0706929 / -0.0706929 | 0.0442762 / -0.0442762 | 0.0217088 / -0.0217088 | 0.0431579 / -0.0431579 | 0 / 0 | 0 / 0 | -0.0493936 / 0.0493936 | 0.0287121 / -0.0287121 |
 | Punch-through correction | 1.04872e-06 / -1.04872e-06 | 1.49965e-05 / -1.49965e-05 | 1.70122e-06 / -1.70122e-06 | 1.07414e-06 / -1.07414e-06 | -1.6457e-05 / 1.6457e-05 | 4.35356e-05 / -4.35356e-05 | 1.25299e-05 / -1.25299e-05 | 3.24984e-06 / -3.24984e-06 | 1.28407e-05 / -1.28407e-05 | 8.02059e-06 / -8.02059e-06 | -1.92736e-06 / 1.92736e-06 | 4.75967e-07 / -4.75967e-07 | 2.03986e-06 / -2.03986e-06 | 0 / 0 | 0 / 0 | -5.12668e-06 / 5.12668e-06 | 0 / 0 |
 | High-p_{T} term | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER | 0.00178405 / -0.00178405 | -0.0161486 / 0.0161486 | -0.0169437 / 0.0169437 | 0.00358575 / -0.00358575 | -0.011469 / 0.011469 | 0.0519584 / -0.0519584 | 0.00553035 / -0.00553035 | -0.0116854 / 0.0116854 | 0.0698876 / -0.0698876 | 0.0261104 / -0.0261104 | 0.0355051 / -0.0355051 | 0.0198507 / -0.0198507 | 0.0152196 / -0.0152196 | 0 / 0 | 0 / 0 | -0.0176632 / 0.0176632 | -0.00239867 / 0.00239867 |
 | MET TST reso. para. | 3.30701e-09 / -3.30701e-09 | 6.11931e-07 / -6.11931e-07 | 7.90573e-05 / -7.90573e-05 | -7.70798e-07 / 7.70798e-07 | 1.63768e-05 / -1.63768e-05 | 9.04566e-05 / -9.04566e-05 | -0.000215997 / 0.000215997 | -3.48231e-05 / 3.48231e-05 | 0.000225292 / -0.000225292 | -0.00187319 / 0.00187319 | -4.76754e-05 / 4.76754e-05 | -7.72267e-06 / 7.72267e-06 | -1.42951e-07 / 1.42951e-07 | 0 / 0 | 0 / 0 | 2.37436e-09 / -2.37436e-09 | 3.39202e-05 / -3.39202e-05 |
 | MET TST reso. perp. | 2.35336e-09 / -2.35336e-09 | -7.03316e-05 / 7.03316e-05 | 0.000101093 / -0.000101093 | 1.52396e-06 / -1.52396e-06 | 1.61556e-05 / -1.61556e-05 | -8.78574e-05 / 8.78574e-05 | 0.000124266 / -0.000124266 | 3.08511e-05 / -3.08511e-05 | 7.50148e-05 / -7.50148e-05 | -0.001884 / 0.001884 | -4.79467e-05 / 4.79467e-05 | 1.17285e-05 / -1.17285e-05 | -1.61119e-07 / 1.61119e-07 | 0 / 0 | 0 / 0 | -5.60658e-09 / 5.60658e-09 | 4.34172e-05 / -4.34172e-05 |
 | MET TST scale | 0 / 0 | -3.64782e-05 / 3.64782e-05 | -1.50849e-05 / 1.50849e-05 | 5.3261e-06 / -5.3261e-06 | 9.068e-09 / -9.068e-09 | 9.42776e-05 / -9.42776e-05 | 2.57756e-05 / -2.57756e-05 | 6.72727e-06 / -6.72727e-06 | -0.000199863 / 0.000199863 | 0 / 0 | 0 / 0 | 1.51547e-06 / -1.51547e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 4.63105e-09 / -4.63105e-09 | -9.7895e-06 / 9.7895e-06 |
 | t#bar{t}+#geq 1 c generator | 0 / 0 | 0.00759102 / -0.00759102 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+#geq 1 c PS & Had | 0 / 0 | 0.0196043 / -0.0196043 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+#geq 1 c ISR/FSR | 0 / 0 | -0.022814 / 0.022814 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+c#bar{c} norm. | 0 / 0 | 0.435428 / -0.435428 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttbbNorm | 0 / 0 | 0 / 0 | 0.133895 / -0.133895 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+#geq 1 b generator | 0 / 0 | 0 / 0 | -0.0267731 / 0.0267731 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+#geq 1 b PS & Had | 0 / 0 | 0 / 0 | -0.00918355 / 0.00918355 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+#geq 1 b ISR/FSR | 0 / 0 | 0 / 0 | -0.0295883 / 0.0295883 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+#geq 1 b 5F vs 4F | 0 / 0 | 0 / 0 | 0.0680883 / -0.0680883 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+b#bar{b} scale | 0 / 0 | 0 / 0 | -0.000902052 / 0.000902052 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+b#bar{b} CSS KIN | 0 / 0 | 0 / 0 | 0.00251821 / -0.00251821 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+b#bar{b} MSTW | 0 / 0 | 0 / 0 | -0.000480109 / 0.000480109 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+b#bar{b} NNPDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+b#bar{b} Q CMMPS | 0 / 0 | 0 / 0 | -0.00432292 / 0.00432292 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+b#bar{b} glo soft | 0 / 0 | 0 / 0 | -0.00480263 / 0.00480263 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}+b#bar{b} UE modeling | 0 / 0 | 0 / 0 | -0.00161856 / 0.00161856 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | topEW norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.148964 / -0.148964 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttH norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.104156 / -0.104156 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+jets norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.286565 / -0.286565 | 0.286565 / -0.286565 | 0.286565 / -0.286565 | 0.286565 / -0.286565 | 0.286565 / -0.286565 | 0.286565 / -0.286565 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+cjets norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.298043 / -0.298043 | 0 / 0 | 0 / 0 | 0.298043 / -0.298043 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | V+bjets norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.286822 / -0.286822 | 0 / 0 | 0 / 0 | 0.286821 / -0.286821 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top tW dia. sub. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.188168 / 0.188168 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top s-chan. rad. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00378414 / -0.00378414 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top t-chan. rad. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0644181 / -0.0644181 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single top tW rad. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0402577 / -0.0402577 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Single-top norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0447392 / -0.0447392 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Dibosons norm. 5j | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.417274 / -0.417274 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | QCDE norm. 5j3b | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.439398 / -0.439398 | 0 / 0 | 0 / 0 | 0 / 0 |
 | QCDMU norm. 5j3b | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.491383 / -0.491383 | 0 / 0 | 0 / 0 |
 | SM 4tops norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.297945 / -0.297945 | 0 / 0 |
